id,recipe,kind,target,scope,n,mae,persistence_mae,skill,gain_over_best_member
r192,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Original model,equal,gdp,pooled,691,6.502082304718713,8.64998160201729,0.24831258563574954,-0.572452637480426
r193,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Stay at 2018,equal,ladder,endpoint,97,0.3715615780553912,0.38900000000000007,0.044828848186655224,-0.008865602215300528
r193,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Stay at 2018,equal,ladder,pooled,681,0.2748312470114486,0.289743906020558,0.0514684129648314,-0.003224943510184153
r193,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Stay at 2018,equal,gdp,endpoint,97,11.14549179897366,15.629918353270504,0.28691298655174957,-1.883501991592599
r193,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Stay at 2018,equal,gdp,pooled,691,6.693000227521587,8.64998160201729,0.22624110252897056,-0.7633705602832999
r194,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Change regression,equal,ladder,endpoint,97,0.36827875411389815,0.38900000000000007,0.05326798428303836,-0.005582778273807487
r194,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Change regression,equal,ladder,pooled,681,0.27241763163891064,0.289743906020558,0.059798580821292635,-0.0008113281376461723
r194,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Change regression,equal,gdp,endpoint,97,8.919769901329802,15.629918353270504,0.4293143636631107,0.34221990605125896
r194,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Change regression,equal,gdp,pooled,691,6.413708376807543,8.64998160201729,0.2585292464307922,-0.484078709569256
r195,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Original model,equal,ladder,endpoint,97,0.3725872909885403,0.38900000000000007,0.04219205401403536,-0.009891315148449653
r195,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Original model,equal,ladder,pooled,681,0.26582923794867114,0.289743906020558,0.0825372598869778,0.00577706555259333
r195,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Original model,equal,gdp,endpoint,97,9.313945756318963,15.629918353270504,0.40409504734424584,-0.05195594893790201
r195,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Original model,equal,gdp,pooled,691,6.554489172156623,8.64998160201729,0.2422539753578169,-0.6248595049183363
r196,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Stay at 2018,equal,ladder,endpoint,97,0.36825864028691324,0.38900000000000007,0.05331969077914356,-0.005562664446822574
r196,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Stay at 2018,equal,ladder,pooled,681,0.2724350202217066,0.289743906020558,0.05973856719396631,-0.0008287167204421575
r196,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Stay at 2018,equal,gdp,endpoint,97,9.353783305695755,15.629918353270504,0.4015462464819268,-0.09179349831469352
r196,25% Decaying offsets + 25% Health + income + 25% Damped trends + 25% Stay at 2018,equal,gdp,pooled,691,6.200537680179255,8.64998160201729,0.2831733100179996,-0.2709080129409678
r197,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Original model,equal,ladder,endpoint,97,0.3777354159498191,0.38900000000000007,0.028957799614861113,-0.015039440109728408
r197,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Original model,equal,ladder,pooled,681,0.27152794125968527,0.289743906020558,0.06286919028274662,7.836224157919958e-05
r197,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Original model,equal,gdp,endpoint,97,9.161519716842827,15.629918353270504,0.4138472441267864,0.1004700905382343
r197,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Original model,equal,gdp,pooled,691,6.492679177140292,8.64998160201729,0.24939965471994607,-0.5630495099020045
r198,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Stay at 2018,equal,ladder,endpoint,97,0.3733925391098414,0.38900000000000007,0.040122007429713835,-0.010696563269750714
r198,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Stay at 2018,equal,ladder,pooled,681,0.27682631074160896,0.289743906020558,0.0445828022972552,-0.005220007240344493
r198,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Stay at 2018,equal,gdp,endpoint,97,9.103780866030222,15.629918353270504,0.41754136776246886,0.15820894135083918
r198,25% Decaying offsets + 25% Health + income + 25% Change regression + 25% Stay at 2018,equal,gdp,pooled,691,6.088366311452647,8.64998160201729,0.29614112589178687,-0.1587366442143603
r199,25% Decaying offsets + 25% Health + income + 25% Original model + 25% Stay at 2018,equal,ladder,endpoint,97,0.3777894462835595,0.38900000000000007,0.028818904155374248,-0.015093470443468815
r199,25% Decaying offsets + 25% Health + income + 25% Original model + 25% Stay at 2018,equal,ladder,pooled,681,0.27157169660440666,0.289743906020558,0.06271817642598487,3.460689685780283e-05
r199,25% Decaying offsets + 25% Health + income + 25% Original model + 25% Stay at 2018,equal,gdp,endpoint,97,10.281354626729595,15.629918353270504,0.34220036251320163,-1.0193648193485334
r199,25% Decaying offsets + 25% Health + income + 25% Original model + 25% Stay at 2018,equal,gdp,pooled,691,6.600320560826583,8.64998160201729,0.23695553765255395,-0.6706908935882963
